Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1452322800,1/9/2016 7:00,BTCUSD,448.5,450.99,448.5,450.99,5.54645468
1452326400,1/9/2016 8:00,BTCUSD,450.99,451,450.99,451,19.72773641
1452330000,1/9/2016 9:00,BTCUSD,451,451,450.27,450.27,0.58
1452333600,1/9/2016 10:00,BTCUSD,450.27,450.27,448.23,448.23,0.21270613
1452337200,1/9/2016 11:00,BTCUSD,448.23,448.23,448.23,448.23,0
1452340800,1/9/2016 12:00,BTCUSD,448.23,448.23,448.23,448.23,0
1452344400,1/9/2016 13:00,BTCUSD,448.23,450.86,448.23,450.48,1.16486319
1452348000,1/9/2016 14:00,BTCUSD,450.48,450.48,446.33,447.82,16.88749234
1452351600,1/9/2016 15:00,BTCUSD,447.82,449.53,447.82,449.53,4.71
1452355200,1/9/2016 16:00,BTCUSD,449.53,451.27,449.53,451.27,10.77660562
1452358800,1/9/2016 17:00,BTCUSD,451.27,451.27,450.18,450.18,3.41
1452362400,1/9/2016 18:00,BTCUSD,450.18,450.96,450.18,450.96,5
1452366000,1/9/2016 19:00,BTCUSD,450.96,452.7,450.75,452.7,9.559
1452369600,1/9/2016 20:00,BTCUSD,452.7,452.83,450.74,450.94,14.93967332
1452373200,1/9/2016 21:00,BTCUSD,450.94,450.94,450.05,450.05,0.1432
1452376800,1/9/2016 22:00,BTCUSD,450.05,451.94,448.52,451.94,10.48239575
1452380400,1/9/2016 23:00,BTCUSD,451.94,451.94,450.11,450.11,0.04443327
1452384000,1/10/2016 0:00,BTCUSD,450.11,450.11,445,445,1.22
1452387600,1/10/2016 1:00,BTCUSD,445,445,445,445,0
1452391200,1/10/2016 2:00,BTCUSD,445,445,443.81,443.81,0.03453374
1452394800,1/10/2016 3:00,BTCUSD,443.81,446.84,443.81,446.84,1.253
1452398400,1/10/2016 4:00,BTCUSD,446.84,446.84,443.4,443.4,5.9
1452402000,1/10/2016 5:00,BTCUSD,443.4,443.4,443.4,443.4,0
1452405600,1/10/2016 6:00,BTCUSD,443.4,443.4,443.4,443.4,0
1452409200,1/10/2016 7:00,BTCUSD,443.4,443.4,443.4,443.4,0
1452412800,1/10/2016 8:00,BTCUSD,443.4,446.64,443.02,443.02,0.8485
1452416400,1/10/2016 9:00,BTCUSD,443.02,443.1,442,442,1.02
1452420000,1/10/2016 10:00,BTCUSD,442,442.39,442,442.39,0.05
1452423600,1/10/2016 11:00,BTCUSD,442.39,442.39,442,442,0.31
1452427200,1/10/2016 12:00,BTCUSD,442,442,440.01,440.01,0.1
1452430800,1/10/2016 13:00,BTCUSD,440.01,440.01,440.01,440.01,0
1452434400,1/10/2016 14:00,BTCUSD,440.01,442.24,440.01,441.63,0.41
1452438000,1/10/2016 15:00,BTCUSD,441.63,441.73,441.63,441.73,1
1452441600,1/10/2016 16:00,BTCUSD,441.73,441.73,441.73,441.73,0
1452445200,1/10/2016 17:00,BTCUSD,441.73,441.73,441.73,441.73,0
1452448800,1/10/2016 18:00,BTCUSD,441.73,447.43,441.73,447.43,2.620961227
1452452400,1/10/2016 19:00,BTCUSD,447.43,447.43,447.4,447.4,1.7385
1452456000,1/10/2016 20:00,BTCUSD,447.4,447.4,444.6,444.6,0.67009146
1452459600,1/10/2016 21:00,BTCUSD,444.6,444.6,444.6,444.6,0
1452463200,1/10/2016 22:00,BTCUSD,444.6,444.6,444.6,444.6,0
1452466800,1/10/2016 23:00,BTCUSD,444.6,444.6,444.6,444.6,0
1452470400,1/11/2016 0:00,BTCUSD,444.6,450.37,444.6,450.37,0.26408847
1452474000,1/11/2016 1:00,BTCUSD,450.37,450.37,450.37,450.37,0
1452477600,1/11/2016 2:00,BTCUSD,450.37,450.37,449.65,449.65,0.23936275
1452481200,1/11/2016 3:00,BTCUSD,449.65,449.65,449.65,449.65,0
1452484800,1/11/2016 4:00,BTCUSD,449.65,450.46,449.65,449.73,2.51404859
1452488400,1/11/2016 5:00,BTCUSD,449.73,449.74,449.65,449.65,1.726011
1452492000,1/11/2016 6:00,BTCUSD,449.65,449.65,446.75,446.75,0.32699944
1452495600,1/11/2016 7:00,BTCUSD,446.75,446.75,446.75,446.75,0
1452499200,1/11/2016 8:00,BTCUSD,446.75,446.75,445.2,445.2,1
1452502800,1/11/2016 9:00,BTCUSD,445.2,446,445.2,446,0.75047085
1452506400,1/11/2016 10:00,BTCUSD,446,446,446,446,0
1452510000,1/11/2016 11:00,BTCUSD,446,446,446,446,0
1452513600,1/11/2016 12:00,BTCUSD,446,446.93,446,446.93,0.223190709
1452517200,1/11/2016 13:00,BTCUSD,446.93,447.58,446.93,447.58,0.08936151
1452520800,1/11/2016 14:00,BTCUSD,447.58,447.79,446.08,446.08,16.14
1452524400,1/11/2016 15:00,BTCUSD,446.08,446.96,445.41,446.74,84.58027975
1452528000,1/11/2016 16:00,BTCUSD,446.74,449.71,446.2,447.27,117.7339982
1452531600,1/11/2016 17:00,BTCUSD,447.27,450,447.25,448.31,104.5904634
1452535200,1/11/2016 18:00,BTCUSD,448.31,449.63,447.82,448.29,74.02133028
1452538800,1/11/2016 19:00,BTCUSD,448.29,448.54,447.25,447.25,5.37
1452542400,1/11/2016 20:00,BTCUSD,447.25,448.75,447.25,448.7,20.47784542
1452546000,1/11/2016 21:00,BTCUSD,448.7,448.75,448.7,448.75,29.3378
1452549600,1/11/2016 22:00,BTCUSD,448.75,451.64,448.71,448.72,4.677516127
1452553200,1/11/2016 23:00,BTCUSD,448.72,451.28,448.72,449,4.205546217
1452556800,1/12/2016 0:00,BTCUSD,449,449.5,447,447,149.2157746
1452560400,1/12/2016 1:00,BTCUSD,447,447.5,447,447,72.192
1452564000,1/12/2016 2:00,BTCUSD,447,447.19,447,447,2.505836566
1452567600,1/12/2016 3:00,BTCUSD,447,447.2,447,447.02,0.600020829
1452571200,1/12/2016 4:00,BTCUSD,447.02,447.03,447,447,1.15
1452574800,1/12/2016 5:00,BTCUSD,447,447.2,447,447.2,17.94499105
1452578400,1/12/2016 6:00,BTCUSD,447.2,447.2,447.2,447.2,0.01006261
1452582000,1/12/2016 7:00,BTCUSD,447.2,447.39,447.2,447.39,21.50258383
1452585600,1/12/2016 8:00,BTCUSD,447.39,447.39,447.02,447.02,0.63009291
1452589200,1/12/2016 9:00,BTCUSD,447.02,447.24,445.81,447.24,5.1775
1452592800,1/12/2016 10:00,BTCUSD,447.24,447.24,445.2,445.2,0.01
1452596400,1/12/2016 11:00,BTCUSD,445.2,447.39,445.2,447.39,0.0414627
1452600000,1/12/2016 12:00,BTCUSD,447.39,447.39,447.39,447.39,0
1452603600,1/12/2016 13:00,BTCUSD,447.39,447.4,446.43,447,26.33992861
1452607200,1/12/2016 14:00,BTCUSD,447,447.11,445.5,446.03,27.70853898
1452610800,1/12/2016 15:00,BTCUSD,446.03,446.06,445.57,445.88,31.65342977
1452614400,1/12/2016 16:00,BTCUSD,445.88,446.65,445.88,446.46,44.61926383
1452618000,1/12/2016 17:00,BTCUSD,446.46,446.83,446,446,6.5
1452621600,1/12/2016 18:00,BTCUSD,446,446.09,445.62,445.99,111.7514811
1452625200,1/12/2016 19:00,BTCUSD,445.99,446,445.99,445.99,7.025454749
1452628800,1/12/2016 20:00,BTCUSD,445.99,446.33,445.82,446,17.4330642
1452632400,1/12/2016 21:00,BTCUSD,446,446,444.11,444.5,109.6860189
1452636000,1/12/2016 22:00,BTCUSD,444.5,445.6,444.5,445.4,64.46856875
1452639600,1/12/2016 23:00,BTCUSD,445.4,445.4,432,432,18.41523911
1452643200,1/13/2016 0:00,BTCUSD,432,436.36,420,420,139.4123839
1452646800,1/13/2016 1:00,BTCUSD,420,433.99,420,432.08,18.60492641
1452650400,1/13/2016 2:00,BTCUSD,432.08,432.08,427.79,429.56,18.3535343
1452654000,1/13/2016 3:00,BTCUSD,429.56,431.65,429.56,431.65,1.734649119
1452657600,1/13/2016 4:00,BTCUSD,431.65,431.71,429.46,429.46,1.220872071
1452661200,1/13/2016 5:00,BTCUSD,429.46,429.46,429.46,429.46,0
1452664800,1/13/2016 6:00,BTCUSD,429.46,429.46,427.51,427.51,1.25299999
1452668400,1/13/2016 7:00,BTCUSD,427.51,427.51,427.51,427.51,0
1452672000,1/13/2016 8:00,BTCUSD,427.51,429.61,427.51,429.61,4
1452675600,1/13/2016 9:00,BTCUSD,429.61,429.61,429.36,429.36,0.28454407
1452679200,1/13/2016 10:00,BTCUSD,429.36,429.36,428.53,428.53,0.07609021
1452682800,1/13/2016 11:00,BTCUSD,428.53,428.53,428.53,428.53,0
1452686400,1/13/2016 12:00,BTCUSD,428.53,428.53,427.33,427.33,11.66270092
1452690000,1/13/2016 13:00,BTCUSD,427.33,428.05,425.2,427.58,32.04284775
1452693600,1/13/2016 14:00,BTCUSD,427.58,429.99,427.58,429.37,25.03645345
1452697200,1/13/2016 15:00,BTCUSD,429.37,430.39,429.37,429.97,70.71186059
1452700800,1/13/2016 16:00,BTCUSD,429.97,429.97,429.58,429.58,54.59064715
1452704400,1/13/2016 17:00,BTCUSD,429.58,429.73,429.12,429.14,76.51098475
1452708000,1/13/2016 18:00,BTCUSD,429.14,429.14,425.87,427.52,131.7442695
1452711600,1/13/2016 19:00,BTCUSD,427.52,427.88,427.52,427.68,17.46250029
1452715200,1/13/2016 20:00,BTCUSD,427.68,428.18,426.83,426.83,124.9042017
1452718800,1/13/2016 21:00,BTCUSD,426.83,428.7,425.5,427.89,144.8276067
1452722400,1/13/2016 22:00,BTCUSD,427.89,434,427.89,433.25,82.18367643
1452726000,1/13/2016 23:00,BTCUSD,433.25,433.25,431.68,432.29,1.718000339
1452729600,1/14/2016 0:00,BTCUSD,432.29,432.29,431.06,431.06,0.606
1452733200,1/14/2016 1:00,BTCUSD,431.06,433.84,426.75,429.75,164.132662
1452736800,1/14/2016 2:00,BTCUSD,429.75,432.67,429.75,432.67,126.1534459
1452740400,1/14/2016 3:00,BTCUSD,432.67,433.99,432.23,432.23,2.67404544
1452744000,1/14/2016 4:00,BTCUSD,432.23,432.23,431.05,431.24,0.13411
1452747600,1/14/2016 5:00,BTCUSD,431.24,431.66,431.05,431.66,1.622856171
1452751200,1/14/2016 6:00,BTCUSD,431.66,431.66,431.05,431.05,0.80565027
1452754800,1/14/2016 7:00,BTCUSD,431.05,431.05,431.05,431.05,0
1452758400,1/14/2016 8:00,BTCUSD,431.05,431.05,431.05,431.05,0
1452762000,1/14/2016 9:00,BTCUSD,431.05,431.05,431.05,431.05,0
1452765600,1/14/2016 10:00,BTCUSD,431.05,431.05,428.47,428.47,0.93013337
1452769200,1/14/2016 11:00,BTCUSD,428.47,428.47,426.75,426.75,0.11663744
1452772800,1/14/2016 12:00,BTCUSD,426.75,432.9,426.75,431.4,17.96088132
1452776400,1/14/2016 13:00,BTCUSD,431.4,431.4,431.4,431.4,0
1452780000,1/14/2016 14:00,BTCUSD,431.4,433.93,431.4,431.76,26.95854188
1452783600,1/14/2016 15:00,BTCUSD,431.76,431.76,431.5,431.5,28.36820451
1452787200,1/14/2016 16:00,BTCUSD,431.5,431.5,431.1,431.1,1.75
1452790800,1/14/2016 17:00,BTCUSD,431.1,432.54,431.1,432.54,33.49725412
1452794400,1/14/2016 18:00,BTCUSD,432.54,432.54,431.83,432.37,6.25722942
1452798000,1/14/2016 19:00,BTCUSD,432.37,432.93,432.37,432.82,11.9524
1452801600,1/14/2016 20:00,BTCUSD,432.82,432.9,432.82,432.83,0.995
1452805200,1/14/2016 21:00,BTCUSD,432.83,432.9,432.82,432.9,13.7605
1452808800,1/14/2016 22:00,BTCUSD,432.9,432.9,429.83,429.83,58.67741678
1452812400,1/14/2016 23:00,BTCUSD,429.83,431.31,429.83,431.31,5.646786256
1452816000,1/15/2016 0:00,BTCUSD,431.31,431.31,429.83,429.83,26.66885064
1452819600,1/15/2016 1:00,BTCUSD,429.83,429.83,420,420,41.51287165
1452823200,1/15/2016 2:00,BTCUSD,420,423.11,419.95,422.09,5.67877147
1452826800,1/15/2016 3:00,BTCUSD,422.09,422.09,420.35,420.35,0.49361691
1452830400,1/15/2016 4:00,BTCUSD,420.35,420.35,411.14,411.14,9.36391893
1452834000,1/15/2016 5:00,BTCUSD,411.14,417,411.14,415.89,12.29616427
1452837600,1/15/2016 6:00,BTCUSD,415.89,417.89,414.1,414.1,32.80841461
1452841200,1/15/2016 7:00,BTCUSD,414.1,414.1,408.07,408.07,13.39026308
1452844800,1/15/2016 8:00,BTCUSD,408.07,411.01,407.07,407.07,10.40534061
1452848400,1/15/2016 9:00,BTCUSD,407.07,407.07,407.07,407.07,0
1452852000,1/15/2016 10:00,BTCUSD,407.07,410.7,407.07,408.54,1.35990008
1452855600,1/15/2016 11:00,BTCUSD,408.54,408.54,402.38,402.38,11.91947651
1452859200,1/15/2016 12:00,BTCUSD,402.38,406.01,402,406.01,29.23437209
1452862800,1/15/2016 13:00,BTCUSD,406.01,406.01,385.86,391.71,246.4963861
1452866400,1/15/2016 14:00,BTCUSD,391.71,397.76,385.56,391.01,172.6520896
1452870000,1/15/2016 15:00,BTCUSD,391.01,394.13,388,394.13,335.4289024
1452873600,1/15/2016 16:00,BTCUSD,394.13,395.93,392.92,395.78,73.08724381
1452877200,1/15/2016 17:00,BTCUSD,395.78,395.78,389.62,389.62,96.38630575
1452880800,1/15/2016 18:00,BTCUSD,389.62,394.42,389,392.64,162.5840842
1452884400,1/15/2016 19:00,BTCUSD,392.64,392.64,391.05,391.51,50.6434551
1452888000,1/15/2016 20:00,BTCUSD,391.51,394.92,391.51,392.14,148.836151
1452891600,1/15/2016 21:00,BTCUSD,392.14,392.34,387.98,388.58,117.8835655
1452895200,1/15/2016 22:00,BTCUSD,388.58,388.69,358.74,358.74,91.75700105
1452898800,1/15/2016 23:00,BTCUSD,358.74,372.25,358.74,360.96,42.99830801
1452902400,1/16/2016 0:00,BTCUSD,360.96,366.58,355.84,365.58,17.569801
1452906000,1/16/2016 1:00,BTCUSD,365.58,380.5,365.58,368.38,48.37649686
1452909600,1/16/2016 2:00,BTCUSD,368.38,371.86,368.01,371.86,53.06668677
1452913200,1/16/2016 3:00,BTCUSD,371.86,374.71,370.72,370.87,11.74531787
1452916800,1/16/2016 4:00,BTCUSD,370.87,371.25,364.2,371.25,75.37473993
1452920400,1/16/2016 5:00,BTCUSD,371.25,372.21,371.25,372.21,1.339
1452924000,1/16/2016 6:00,BTCUSD,372.21,372.21,365,365,0.48559955
1452927600,1/16/2016 7:00,BTCUSD,365,365,361.59,361.59,24.47134808
1452931200,1/16/2016 8:00,BTCUSD,361.59,362.35,353.32,355.56,9.22338696
1452934800,1/16/2016 9:00,BTCUSD,355.56,359.33,355.56,359.33,2
1452938400,1/16/2016 10:00,BTCUSD,359.33,373.41,359.33,371.06,2.31
1452942000,1/16/2016 11:00,BTCUSD,371.06,371.06,370.44,370.44,1.04
1452945600,1/16/2016 12:00,BTCUSD,370.44,370.57,365.68,370.13,7.552031375
1452949200,1/16/2016 13:00,BTCUSD,370.13,371.04,368.63,368.63,10.91342267
1452952800,1/16/2016 14:00,BTCUSD,368.63,371.13,368.63,370.94,6.334456547
1452956400,1/16/2016 15:00,BTCUSD,370.94,370.94,367.83,367.83,9.881923224
1452960000,1/16/2016 16:00,BTCUSD,367.83,369.25,367.1,368.74,32.74884211
1452963600,1/16/2016 17:00,BTCUSD,368.74,370.53,368.47,368.47,5.81990009
1452967200,1/16/2016 18:00,BTCUSD,368.47,373.27,368.47,372.73,41.45406341
1452970800,1/16/2016 19:00,BTCUSD,372.73,379.99,372.73,379.99,261.6781001
1452974400,1/16/2016 20:00,BTCUSD,379.99,385.42,379.99,383.95,101.581492
1452978000,1/16/2016 21:00,BTCUSD,383.95,383.95,379.01,379.76,14.35394153
1452981600,1/16/2016 22:00,BTCUSD,379.76,381.76,379.76,381.76,10.04889052
1452985200,1/16/2016 23:00,BTCUSD,381.76,389.02,381.76,387.43,25.23899204
1452988800,1/17/2016 0:00,BTCUSD,387.43,389.85,385.27,389.84,8.174122592
1452992400,1/17/2016 1:00,BTCUSD,389.84,389.84,387.22,387.22,2.63333688
1452996000,1/17/2016 2:00,BTCUSD,387.22,387.28,386.48,386.55,10.3445569
1452999600,1/17/2016 3:00,BTCUSD,386.55,387.44,384.2,384.23,6.969203321
1453003200,1/17/2016 4:00,BTCUSD,384.23,385,384.23,385,4.5
1453006800,1/17/2016 5:00,BTCUSD,385,385,381.65,382.57,8.89406408
1453010400,1/17/2016 6:00,BTCUSD,382.57,382.57,382.57,382.57,0
1453014000,1/17/2016 7:00,BTCUSD,382.57,382.57,381.65,381.65,2.33745983
1453017600,1/17/2016 8:00,BTCUSD,381.65,381.65,381.65,381.65,0
1453021200,1/17/2016 9:00,BTCUSD,381.65,381.66,381.65,381.66,0.06118151
1453024800,1/17/2016 10:00,BTCUSD,381.66,383.44,381.66,381.66,0.95892264
1453028400,1/17/2016 11:00,BTCUSD,381.66,381.66,380.19,380.19,2.15810138
1453032000,1/17/2016 12:00,BTCUSD,380.19,380.19,380.19,380.19,0
1453035600,1/17/2016 13:00,BTCUSD,380.19,380.19,380.19,380.19,0
1453039200,1/17/2016 14:00,BTCUSD,380.19,384.58,380.19,383.25,51.28396745
1453042800,1/17/2016 15:00,BTCUSD,383.25,386.46,383.25,386.46,20
1453046400,1/17/2016 16:00,BTCUSD,386.46,386.46,380.9,382.64,23.06133024
1453050000,1/17/2016 17:00,BTCUSD,382.64,384.04,382.64,384.01,13.94
1453053600,1/17/2016 18:00,BTCUSD,384.01,385.32,384.01,385.32,39.25591203
1453057200,1/17/2016 19:00,BTCUSD,385.32,385.32,385.25,385.25,0.13777268
1453060800,1/17/2016 20:00,BTCUSD,385.25,385.25,384.61,384.61,1.04384835
1453064400,1/17/2016 21:00,BTCUSD,384.61,384.61,383.9,383.9,2
1453068000,1/17/2016 22:00,BTCUSD,383.9,383.9,383.9,383.9,0
1453071600,1/17/2016 23:00,BTCUSD,383.9,385.63,379.66,380.01,3.45661285
1453075200,1/18/2016 0:00,BTCUSD,380.01,380.01,380.01,380.01,0
1453078800,1/18/2016 1:00,BTCUSD,380.01,380.01,380.01,380.01,0
1453082400,1/18/2016 2:00,BTCUSD,380.01,380.01,380.01,380.01,0
1453086000,1/18/2016 3:00,BTCUSD,380.01,380.6,380.01,380.6,0.51063256
1453089600,1/18/2016 4:00,BTCUSD,380.6,380.6,377.77,377.77,8.44852204
1453093200,1/18/2016 5:00,BTCUSD,377.77,378.84,374.84,375.94,38.5199689
1453096800,1/18/2016 6:00,BTCUSD,375.94,375.94,374.84,374.84,1.2225031
1453100400,1/18/2016 7:00,BTCUSD,374.84,375.97,374.83,374.83,0.21125769
1453104000,1/18/2016 8:00,BTCUSD,374.83,374.83,374.83,374.83,0
1453107600,1/18/2016 9:00,BTCUSD,374.83,374.83,374.83,374.83,0
1453111200,1/18/2016 10:00,BTCUSD,374.83,374.83,374.83,374.83,0
1453114800,1/18/2016 11:00,BTCUSD,374.83,382.48,374.83,381.75,0.6090623
1453118400,1/18/2016 12:00,BTCUSD,381.75,381.75,380.89,380.89,0.43
1453122000,1/18/2016 13:00,BTCUSD,380.89,385.72,380.89,385.64,8.77904592
1453125600,1/18/2016 14:00,BTCUSD,385.64,386.47,384.41,386.18,383.1463204
1453129200,1/18/2016 15:00,BTCUSD,386.18,386.48,384.85,386.15,517.4186574
1453132800,1/18/2016 16:00,BTCUSD,386.15,387.25,384.79,385.41,862.8090187
1453136400,1/18/2016 17:00,BTCUSD,385.41,386.34,384.55,384.95,234.071876
1453140000,1/18/2016 18:00,BTCUSD,384.95,386.09,384.25,386.09,217.6654903
1453143600,1/18/2016 19:00,BTCUSD,386.09,386.09,383.45,384.16,374.8386323
1453147200,1/18/2016 20:00,BTCUSD,384.16,384.16,383.68,383.93,59.52056763
1453150800,1/18/2016 21:00,BTCUSD,383.93,383.93,382.04,382.04,92.76241504
1453154400,1/18/2016 22:00,BTCUSD,382.04,382.04,382.04,382.04,52.329
1453158000,1/18/2016 23:00,BTCUSD,382.04,385.03,382.04,384.28,2.26153533
1453161600,1/19/2016 0:00,BTCUSD,384.28,384.28,383,383,4.37619981
1453165200,1/19/2016 1:00,BTCUSD,383,383,382.21,382.21,1.69000951
1453168800,1/19/2016 2:00,BTCUSD,382.21,383,382.09,382.43,124.9641051
1453172400,1/19/2016 3:00,BTCUSD,382.43,382.43,382.43,382.43,0
1453176000,1/19/2016 4:00,BTCUSD,382.43,382.43,382.22,382.22,8
1453179600,1/19/2016 5:00,BTCUSD,382.22,383,382.22,383,0.494970888
1453183200,1/19/2016 6:00,BTCUSD,383,383,383,383,0
1453186800,1/19/2016 7:00,BTCUSD,383,383,383,383,0
1453190400,1/19/2016 8:00,BTCUSD,383,383,383,383,0
1453194000,1/19/2016 9:00,BTCUSD,383,383,383,383,0
1453197600,1/19/2016 10:00,BTCUSD,383,383,383,383,0
1453201200,1/19/2016 11:00,BTCUSD,383,383,383,383,0
1453204800,1/19/2016 12:00,BTCUSD,383,383,383,383,5.216957606
1453208400,1/19/2016 13:00,BTCUSD,383,383,383,383,82.1183717
1453212000,1/19/2016 14:00,BTCUSD,383,385.53,383,384.54,108.3968201
1453215600,1/19/2016 15:00,BTCUSD,384.54,384.55,381.57,382.01,573.7758614
1453219200,1/19/2016 16:00,BTCUSD,382.01,382.29,378.94,380.21,856.3293827
1453222800,1/19/2016 17:00,BTCUSD,380.21,381.84,379.47,379.9,616.2345918
1453226400,1/19/2016 18:00,BTCUSD,379.9,379.91,377.66,378.82,536.6783881
1453230000,1/19/2016 19:00,BTCUSD,378.82,378.82,376.33,377.58,542.6799388
1453233600,1/19/2016 20:00,BTCUSD,377.58,380.29,377.58,379.17,559.9546972
1453237200,1/19/2016 21:00,BTCUSD,379.17,381.42,379.17,380.26,43.33554224
1453240800,1/19/2016 22:00,BTCUSD,380.26,382.95,380.26,381.42,8.838
1453244400,1/19/2016 23:00,BTCUSD,381.42,381.66,379.3,379.5,31.38826419
1453248000,1/20/2016 0:00,BTCUSD,379.5,379.69,376.53,376.91,1.671731673
1453251600,1/20/2016 1:00,BTCUSD,376.91,378.93,376.91,378.93,1
1453255200,1/20/2016 2:00,BTCUSD,378.93,378.93,376.27,377.88,52.94002852
1453258800,1/20/2016 3:00,BTCUSD,377.88,380.12,377.88,380.12,0.4
1453262400,1/20/2016 4:00,BTCUSD,380.12,382.82,379.93,379.93,14.4495238
1453266000,1/20/2016 5:00,BTCUSD,379.93,379.93,379.93,379.93,0
1453269600,1/20/2016 6:00,BTCUSD,379.93,383.48,379.93,383.48,1.002288125
1453273200,1/20/2016 7:00,BTCUSD,383.48,383.48,383.48,383.48,0
1453276800,1/20/2016 8:00,BTCUSD,383.48,383.48,378.12,378.12,25
1453280400,1/20/2016 9:00,BTCUSD,378.12,378.12,378.12,378.12,0
1453284000,1/20/2016 10:00,BTCUSD,378.12,378.12,378.12,378.12,0
1453287600,1/20/2016 11:00,BTCUSD,378.12,378.12,378.12,378.12,0
1453291200,1/20/2016 12:00,BTCUSD,378.12,393.13,378.12,392.07,192.9283263
1453294800,1/20/2016 13:00,BTCUSD,392.07,404.03,392.07,403.26,157.9588785
1453298400,1/20/2016 14:00,BTCUSD,403.26,408.85,400.43,406.02,373.8536658
1453302000,1/20/2016 15:00,BTCUSD,406.02,415.37,406.02,412.2,610.3973208
1453305600,1/20/2016 16:00,BTCUSD,412.2,413.35,408.22,411.93,584.1382748
1453309200,1/20/2016 17:00,BTCUSD,411.93,411.93,406.95,406.95,518.9393696
1453312800,1/20/2016 18:00,BTCUSD,406.95,408.32,406.95,408.2,218.319483
1453316400,1/20/2016 19:00,BTCUSD,408.2,412.56,408.2,411.68,284.4514258
1453320000,1/20/2016 20:00,BTCUSD,411.68,411.68,409.05,409.25,35.62
1453323600,1/20/2016 21:00,BTCUSD,409.25,409.41,407.57,407.57,11.7173
1453327200,1/20/2016 22:00,BTCUSD,407.57,415,406.35,415,65.34239298
1453330800,1/20/2016 23:00,BTCUSD,415,425.38,415,425.38,46.43643298
1453334400,1/21/2016 0:00,BTCUSD,425.38,425.38,415.35,420.8,5.923538129
1453338000,1/21/2016 1:00,BTCUSD,420.8,423.67,418.67,420.54,5.016783669
1453341600,1/21/2016 2:00,BTCUSD,420.54,420.54,418.18,420,2.209379488
1453345200,1/21/2016 3:00,BTCUSD,420,420,418.17,418.17,0.7073
1453348800,1/21/2016 4:00,BTCUSD,418.17,419.46,416.13,416.13,1.300914473
1453352400,1/21/2016 5:00,BTCUSD,416.13,416.13,416.13,416.13,0
1453356000,1/21/2016 6:00,BTCUSD,416.13,417.47,415.58,416.18,4.85792666
1453359600,1/21/2016 7:00,BTCUSD,416.18,416.18,413.73,413.73,0.15
1453363200,1/21/2016 8:00,BTCUSD,413.73,413.73,413.73,413.73,0
1453366800,1/21/2016 9:00,BTCUSD,413.73,420.3,413.73,419.82,60.02799051
1453370400,1/21/2016 10:00,BTCUSD,419.82,419.82,418.56,418.56,0.36367092
1453374000,1/21/2016 11:00,BTCUSD,418.56,418.56,415.49,415.49,10.16737783
1453377600,1/21/2016 12:00,BTCUSD,415.49,415.49,413.37,414.83,9.485854091
1453381200,1/21/2016 13:00,BTCUSD,414.83,416,414.03,414.03,5.886126965
1453384800,1/21/2016 14:00,BTCUSD,414.03,417.22,414.03,416.41,47.84408454
1453388400,1/21/2016 15:00,BTCUSD,416.41,416.41,405,415.59,544.6748472
1453392000,1/21/2016 16:00,BTCUSD,415.59,415.59,405.05,405.05,320.5841179
1453395600,1/21/2016 17:00,BTCUSD,405.05,409.9,405.05,408.72,324.3799128
1453399200,1/21/2016 18:00,BTCUSD,408.72,408.72,406.76,406.76,38.65267489
1453402800,1/21/2016 19:00,BTCUSD,406.76,408.33,406.76,407.52,71.2935582
1453406400,1/21/2016 20:00,BTCUSD,407.52,408.76,406.34,406.34,61.16331989
1453410000,1/21/2016 21:00,BTCUSD,406.34,407.63,405.94,407.42,29.52549653
1453413600,1/21/2016 22:00,BTCUSD,407.42,413.18,406.89,413.18,12.1221674
1453417200,1/21/2016 23:00,BTCUSD,413.18,413.18,408.17,410.18,4.851096424
1453420800,1/22/2016 0:00,BTCUSD,410.18,410.18,406.54,407.7,18.35338178
1453424400,1/22/2016 1:00,BTCUSD,407.7,409.15,405.59,405.79,7.008803253
1453428000,1/22/2016 2:00,BTCUSD,405.79,409.29,405.79,407.35,20.846056
1453431600,1/22/2016 3:00,BTCUSD,407.35,407.35,402.06,402.06,10.35
1453435200,1/22/2016 4:00,BTCUSD,402.06,402.06,392.82,392.82,195.8871808
1453438800,1/22/2016 5:00,BTCUSD,392.82,396.91,392.81,396.91,34.83353153
1453442400,1/22/2016 6:00,BTCUSD,396.91,396.91,396.91,396.91,0
1453446000,1/22/2016 7:00,BTCUSD,396.91,396.91,394.5,394.5,0.8518677
1453449600,1/22/2016 8:00,BTCUSD,394.5,397.08,394.49,397.08,54.07
1453453200,1/22/2016 9:00,BTCUSD,397.08,399.38,397.08,397.25,4.38540108
1453456800,1/22/2016 10:00,BTCUSD,397.25,398.01,397.25,398.01,0.03277126
1453460400,1/22/2016 11:00,BTCUSD,398.01,398.01,390.33,390.33,77.99827746
1453464000,1/22/2016 12:00,BTCUSD,390.33,393.39,390.33,392.77,35.68269113
1453467600,1/22/2016 13:00,BTCUSD,392.77,396.39,392.77,394.81,19.45159894
1453471200,1/22/2016 14:00,BTCUSD,394.81,395.48,394.13,394.13,24.79227265
1453474800,1/22/2016 15:00,BTCUSD,394.13,400.95,393.92,395.6,706.4222414
1453478400,1/22/2016 16:00,BTCUSD,395.6,395.95,380.84,383.89,573.3357752
1453482000,1/22/2016 17:00,BTCUSD,383.89,385,383.15,383.29,80.03396312
